"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1500000US421010316005","Block Group 5, Census Tract 316, Philadelphia County, Pennsylvania","927","null","863","null","419","null","97","null","0","null","192","null","0","null","155","null","64","null","64","null","8","null","5","null","5","null","0","null","37","null","0","null","0","null","0","null","5","null","0","null","0","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010316006","Block Group 6, Census Tract 316, Philadelphia County, Pennsylvania","1097","null","1005","null","456","null","141","null","5","null","224","null","0","null","179","null","92","null","82","null","0","null","9","null","5","null","1","null","53","null","0","null","5","null","0","null","9","null","0","null","0","null","0","null","0","null","0","null","0","null","8","null","2","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010316007","Block Group 7, Census Tract 316, Philadelphia County, Pennsylvania","1265","null","1158","null","505","null","130","null","1","null","295","null","0","null","227","null","107","null","97","null","4","null","0","null","5","null","0","null","71","null","2","null","0","null","0","null","15","null","0","null","0","null","0","null","0","null","0","null","0","null","10","null","4","null","1","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010317001","Block Group 1, Census Tract 317, Philadelphia County, Pennsylvania","1479","null","1297","null","397","null","440","null","7","null","131","null","0","null","322","null","182","null","169","null","37","null","8","null","9","null","0","null","78","null","6","null","6","null","0","null","23","null","0","null","0","null","0","null","0","null","1","null","1","null","9","null","1","null","0","null","0","null","5","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010317002","Block Group 2, Census Tract 317, Philadelphia County, Pennsylvania","1647","null","1468","null","509","null","358","null","18","null","203","null","3","null","377","null","179","null","165","null","10","null","11","null","7","null","0","null","96","null","2","null","12","null","1","null","17","null","0","null","0","null","0","null","0","null","5","null","4","null","13","null","5","null","0","null","0","null","8","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010317003","Block Group 3, Census Tract 317, Philadelphia County, Pennsylvania","740","null","655","null","215","null","195","null","3","null","81","null","1","null","160","null","85","null","79","null","15","null","3","null","0","null","0","null","49","null","4","null","2","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null",
"1500000US421010317004","Block Group 4, Census Tract 317, Philadelphia County, Pennsylvania","1571","null","1413","null","518","null","337","null","5","null","234","null","0","null","319","null","158","null","148","null","25","null","6","null","17","null","0","null","86","null","1","null","0","null","2","null","11","null","0","null","0","null","0","null","0","null","0","null","0","null","9","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010317005","Block Group 5, Census Tract 317, Philadelphia County, Pennsylvania","1160","null","1027","null","405","null","277","null","13","null","72","null","0","null","260","null","133","null","121","null","27","null","1","null","4","null","0","null","76","null","1","null","3","null","0","null","6","null","0","null","0","null","0","null","1","null","0","null","2","null","9","null","2","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null",
"1500000US421010318001","Block Group 1, Census Tract 318, Philadelphia County, Pennsylvania","1441","null","1287","null","303","null","499","null","16","null","131","null","1","null","337","null","154","null","148","null","35","null","6","null","8","null","0","null","81","null","3","null","1","null","0","null","10","null","0","null","0","null","1","null","1","null","1","null","1","null","6","null","1","null","0","null","0","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010318002","Block Group 2, Census Tract 318, Philadelphia County, Pennsylvania","1096","null","946","null","211","null","384","null","8","null","53","null","1","null","289","null","150","null","139","null","11","null","0","null","10","null","0","null","90","null","3","null","1","null","1","null","17","null","0","null","0","null","0","null","1","null","1","null","4","null","11","null","4","null","1","null","0","null","4","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010318003","Block Group 3, Census Tract 318, Philadelphia County, Pennsylvania","742","null","644","null","105","null","316","null","6","null","51","null","0","null","166","null","98","null","95","null","18","null","2","null","1","null","0","null","54","null","4","null","1","null","3","null","8","null","0","null","0","null","0","null","0","null","4","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010318004","Block Group 4, Census Tract 318, Philadelphia County, Pennsylvania","814","null","703","null","133","null","395","null","1","null","13","null","0","null","161","null","111","null","104","null","8","null","6","null","1","null","0","null","68","null","5","null","1","null","1","null","10","null","0","null","0","null","0","null","0","null","3","null","1","null","7","null","2","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
